# Constructed from biom file
#OTU ID	SRR12545290	SRR12545291	SRR12545292	SRR12545293	SRR12545294	SRR12545295	SRR12545296	SRR12545297	SRR12545298	SRR12545299	SRR12545300	SRR12545301	SRR12545302	SRR12545303	SRR12545304	SRR12545305	SRR12545306	SRR12545307	SRR12545308	SRR12545309	SRR12545310	SRR12545311	SRR12545312	SRR12545313	SRR12545314	SRR12545315	SRR12545316	SRR12545317	SRR12545318	SRR12545319	SRR12545320	SRR12545321	SRR12545322	SRR12545323	SRR12545324	SRR12545325	SRR12545326	SRR12545327	SRR12545328	SRR12545329	SRR12545330	SRR12545386	SRR12545387	SRR12545388	SRR12545389	SRR12545390	SRR12545391	SRR12545392	SRR12545393	SRR12545394	SRR12545395	SRR12545396	SRR12545397	SRR12545398	SRR12545399	SRR12545400	SRR12545401	SRR12545402	SRR12545403	SRR12545404	SRR12545405	SRR12545406	SRR12545407	SRR12545408	SRR12618555	SRR12618556	SRR12618557	SRR12618558	SRR12618559	SRR12618560	SRR12618561	SRR12618562	SRR12618563	SRR12618564	SRR12618565	SRR12618566	SRR12618567	SRR12618568	SRR12618569	SRR12618570
a37ec4576144186b5a945a4e821518f6	348.0	16738.0	0.0	0.0	0.0	0.0	989.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3470.0	190.0	66.0	0.0	63.0	0.0	0.0	189.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
84c1b521bb78de8541c1e420437647b7	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72.0	0.0	0.0	0.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6889.0	0.0	0.0	0.0	0.0	0.0	13386.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	64.0	1082.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	63.0	0.0	0.0	398.0	0.0	0.0
8726ebee84b4e4dd06b49c617a759c3f	0.0	0.0	399.0	31.0	31.0	281.0	9.0	601.0	58.0	329.0	172.0	30.0	54.0	183.0	125.0	1325.0	1894.0	975.0	609.0	891.0	636.0	836.0	314.0	230.0	609.0	1202.0	538.0	171.0	97.0	1314.0	619.0	1136.0	427.0	0.0	0.0	688.0	193.0	511.0	71.0	0.0	11.0	195.0	249.0	243.0	754.0	16.0	64.0	181.0	149.0	148.0	51.0	299.0	75.0	170.0	216.0	0.0	115.0	84.0	51.0	45.0	226.0	147.0	630.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
424bd95d4a71c8c79f1171d7f3ce851b	0.0	0.0	335.0	72.0	105.0	165.0	21.0	1720.0	42.0	197.0	151.0	0.0	63.0	96.0	86.0	1136.0	1531.0	733.0	578.0	691.0	2776.0	564.0	318.0	196.0	487.0	910.0	407.0	132.0	103.0	1024.0	520.0	941.0	377.0	0.0	0.0	594.0	217.0	453.0	148.0	22.0	52.0	154.0	134.0	203.0	695.0	10.0	69.0	173.0	152.0	103.0	63.0	133.0	60.0	107.0	156.0	0.0	102.0	67.0	21.0	32.0	160.0	106.0	318.0	59.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e24854030b804b98a8eedaad2486ba0a	0.0	0.0	0.0	0.0	0.0	0.0	70.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0	0.0	115.0	3762.0	1948.0	3677.0	1623.0	2124.0	1609.0	287.0	0.0	0.0	1577.0	269.0	65.0	2341.0	1084.0
479029e3fad28af724b43d687ee6013d	0.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12268.0	7818.0	0.0	0.0	0.0	0.0	0.0	80.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fcd5515c91597830ef10d7bca2a6f7e3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4290.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	492.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62.0	0.0	7889.0	0.0	0.0	1455.0	61.0	0.0	4131.0	0.0	183.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b5febdd6cbe7f3c686d2adcc50d54a8e	0.0	0.0	0.0	128.0	0.0	0.0	338.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	999.0	0.0	0.0	495.0	0.0	0.0	0.0	7024.0	8198.0	0.0	0.0	362.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	89.0	0.0	0.0	0.0	402.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3a6f3dd9dd2d7b132cd3fc23c8e879e3	0.0	0.0	0.0	0.0	53.0	73.0	35.0	38.0	271.0	289.0	394.0	0.0	87.0	195.0	184.0	181.0	153.0	0.0	52.0	1224.0	0.0	858.0	70.0	48.0	111.0	1074.0	460.0	451.0	0.0	201.0	70.0	219.0	133.0	0.0	0.0	69.0	31.0	0.0	0.0	0.0	0.0	536.0	1000.0	631.0	0.0	0.0	59.0	236.0	976.0	871.0	806.0	225.0	298.0	457.0	1128.0	94.0	674.0	336.0	234.0	374.0	424.0	663.0	629.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7f35abe442750d5b31c2bac9af4cbe31	0.0	0.0	96.0	0.0	58.0	773.0	0.0	92.0	411.0	785.0	632.0	68.0	376.0	445.0	340.0	898.0	1575.0	70.0	655.0	223.0	0.0	187.0	306.0	258.0	584.0	336.0	333.0	109.0	22.0	1171.0	581.0	582.0	343.0	0.0	0.0	49.0	35.0	0.0	54.0	39.0	0.0	101.0	65.0	91.0	84.0	0.0	492.0	574.0	57.0	0.0	92.0	587.0	66.0	113.0	0.0	0.0	0.0	0.0	46.0	49.0	114.0	72.0	1572.0	520.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
